PSCGuid,CodeDescription,Code,Level1,Level1Category,Level2,Level2Category
{46AB6019-591E-4D23-916B-B4BCBC8D2489},Y1FB (CONSTRUCTION OF RECREATIONAL BUILDINGS),Y1FB,4,Facilities & Construction,4.2,Construction Related Services
{B5F5B8E7-61B1-4CBF-84B8-B4BFC6B96E0B},Y1FC (CONSTRUCTION OF TROOP HOUSING FACILITIES),Y1FC,4,Facilities & Construction,4.2,Construction Related Services
{C58C3BA2-4B3F-4C39-A5E7-B4CC2A504DCD},Y1FD (CONSTRUCTION OF DINING FACILITIES),Y1FD,4,Facilities & Construction,4.2,Construction Related Services
{5362EEED-02F3-4C2B-ADC5-B4DCC8CDAE68},Y1FE (CONSTRUCTION OF RELIGIOUS FACILITIES),Y1FE,4,Facilities & Construction,4.2,Construction Related Services
{0C46C683-C337-446D-B740-B4F666297483},Y1FF (CONSTRUCTION OF PENAL FACILITIES),Y1FF,4,Facilities & Construction,4.2,Construction Related Services
{B2365E2E-9AE2-491C-A469-B4F67701A9E3},Y1FZ (CONSTRUCTION OF OTHER RESIDENTIAL BUILDINGS),Y1FZ,4,Facilities & Construction,4.2,Construction Related Services
{34FBAA4B-E324-4B31-9656-B4F7E6EB1CA5},Y1GA (CONSTRUCTION OF AMMUNITION STORAGE BUILDINGS),Y1GA,4,Facilities & Construction,4.2,Construction Related Services
{9D055CBD-F4EC-4347-BF91-B4FA3CDF4EEC},Y1GB (CONSTRUCTION OF FOOD OR GRAIN STORAGE BUILDINGS),Y1GB,4,Facilities & Construction,4.2,Construction Related Services
{EFBB2B71-1D57-4F08-A6F6-B515134FC10C},Y1GC (CONSTRUCTION OF FUEL STORAGE BUILDINGS),Y1GC,4,Facilities & Construction,4.2,Construction Related Services
{6835C7DB-A8F5-46D1-8D99-B534DB2EFCC7},Y1GD (CONSTRUCTION OF OPEN STORAGE FACILITIES),Y1GD,4,Facilities & Construction,4.2,Construction Related Services
{31E2CC2C-C32B-4FDD-AF54-B540EF361641},Y1GZ (CONSTRUCTION OF OTHER WAREHOUSE BUILDINGS),Y1GZ,4,Facilities & Construction,4.2,Construction Related Services
{1C242FB0-FFAF-48BA-9F57-B562DFD60B31},Y1HA (CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES),Y1HA,4,Facilities & Construction,4.2,Construction Related Services
{68F50F4B-096E-4B8E-9CB9-B56CF5CA6B19},Y1HB (CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES),Y1HB,4,Facilities & Construction,4.2,Construction Related Services
{E9F43396-2B42-41FB-8F64-B57C2663B9B3},Y1HC (CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES),Y1HC,4,Facilities & Construction,4.2,Construction Related Services
{25161A3E-B358-4EE5-BD02-B5CDDE3D1571},Y1HZ (CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES),Y1HZ,4,Facilities & Construction,4.2,Construction Related Services
{ADE9621B-35FC-4F79-B143-B5D154AA3F3E},Y1JA (CONSTRUCTION OF MUSEUMS AND EXHIBITION BUILDINGS),Y1JA,4,Facilities & Construction,4.2,Construction Related Services
{99102A06-6947-40D5-9D54-B5D2E71B0B00},Y1JB (CONSTRUCTION OF TESTING AND MEASUREMENT BUILDINGS),Y1JB,4,Facilities & Construction,4.2,Construction Related Services
{E708D6AC-DEDB-4E25-8827-B5D9BAD33743},Y1JZ (CONSTRUCTION OF MISCELLANEOUS BUILDINGS),Y1JZ,4,Facilities & Construction,4.2,Construction Related Services
{24E9EFBB-1524-4912-9494-B5EA2B03FC64},Y1KA (CONSTRUCTION OF DAMS),Y1KA,4,Facilities & Construction,4.2,Construction Related Services
{2B6CE513-7A3B-4B96-BCFF-B6299A4C3A6A},Y1KB (CONSTRUCTION OF CANALS),Y1KB,4,Facilities & Construction,4.2,Construction Related Services
{312B4461-AA28-40E4-A2C0-B65922D3393B},Y1KC (CONSTRUCTION OF MINE FIRE CONTROL FACILITIES),Y1KC,4,Facilities & Construction,4.2,Construction Related Services
{477570BD-5C77-444F-80AE-B665D70E99EB},Y1KD CONSTRUCTION OF MINE SUBSIDENCE CONTROL FACILITIES,Y1KD,4,Facilities & Construction,4.2,Construction Related Services
{5105737D-8323-4974-B928-B67E1A2451D5},Y1KE CONSTRUCTION OF SURFACE MINE RECLAMATION FACILITIES,Y1KE,4,Facilities & Construction,4.2,Construction Related Services
{3A404EB1-AB93-4B90-B9FF-B684223B3BAF},Y1KF (CONSTRUCTION OF DREDGING FACILITIES),Y1KF,4,Facilities & Construction,4.2,Construction Related Services
{E37EDFD8-23AB-4690-BAB0-B6B0B3C0504D},Y1KZ (CONSTRUCTION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES),Y1KZ,4,Facilities & Construction,4.2,Construction Related Services
{36B7A179-EEC8-41C8-8396-B6F692F4449D},Y1LA (CONSTRUCTION OF AIRPORT SERVICE ROADS),Y1LA,4,Facilities & Construction,4.2,Construction Related Services
{43581C81-8DE3-47BB-9BC2-B70C53E3ACE0},"Y1LB (CONSTRUCTION OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS)",Y1LB,4,Facilities & Construction,4.2,Construction Related Services
{20BFE9E7-4784-4945-A6CF-B7238AAFBF21},Y1LC (CONSTRUCTION OF TUNNELS AND SUBSURFACE STRUCTURES),Y1LC,4,Facilities & Construction,4.2,Construction Related Services
{EFA2BC19-3ADA-44F6-A2FA-B72606D49D06},Y1LZ (CONSTRUCTION OF PARKING FACILITIES),Y1LZ,4,Facilities & Construction,4.2,Construction Related Services
{50C01D1D-3EB7-4F7E-AF0A-B72C734EA131},Y1MA CONSTRUCTION OF EPG FACILITIES - COAL,Y1MA,4,Facilities & Construction,4.2,Construction Related Services
{896C16E5-AAF4-4803-A7F6-B7311AEC4588},Y1MB (CONSTRUCTION OF EPG FACILITIES - GAS),Y1MB,4,Facilities & Construction,4.2,Construction Related Services
{37A0980C-9E9F-4A8C-950C-B73A7A3EEAAB},Y1MC (CONSTRUCTION OF EPG FACILITIES - GEOTHERMAL),Y1MC,4,Facilities & Construction,4.2,Construction Related Services
{9D91522C-868D-4BF9-9E54-B755DEC28FA3},Y1MD (CONSTRUCTION OF EPG FACILITIES - HYDRO),Y1MD,4,Facilities & Construction,4.2,Construction Related Services
{58D2E9FB-55D1-4757-ACE4-B760E5C64DCC},Y1ME CONSTRUCTION OF EPG FACILITIES - NUCLEAR,Y1ME,4,Facilities & Construction,4.2,Construction Related Services
{CC3B3E71-09BB-4AE9-8F1E-B7ABAB60518D},Y1MF (CONSTRUCTION OF EPG FACILITIES - PETROLEUM),Y1MF,4,Facilities & Construction,4.2,Construction Related Services
{78CA74D1-DDC0-407B-A4D7-B7D2241A9C19},Y1MG (CONSTRUCTION OF EPG FACILITIES - SOLAR),Y1MG,4,Facilities & Construction,4.2,Construction Related Services
{59E2BE70-6353-455E-8E8B-B7D56E8F6291},Y1MH (CONSTRUCTION OF EPG FACILITIES - WIND),Y1MH,4,Facilities & Construction,4.2,Construction Related Services
{D9237AA6-7698-485E-8A9B-B8051B479F9A},"Y1MZ (CONSTRUCTION OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION)",Y1MZ,4,Facilities & Construction,4.2,Construction Related Services
{571C9F35-3D13-4A01-98BB-B80658F5600C},Y1NA (CONSTRUCTION OF FUEL SUPPLY FACILITIES),Y1NA,4,Facilities & Construction,4.2,Construction Related Services
{FE9461BA-C28D-4026-BEA3-B8328B132AAF},Y1NB (CONSTRUCTION OF HEATING AND COOLING PLANTS),Y1NB,4,Facilities & Construction,4.2,Construction Related Services
{C8F0B8E6-D0F3-4D25-A4FE-B856863A7286},Y1NC (CONSTRUCTION OF POLLUTION ABATEMENT AND CONTROL FACILITIES),Y1NC,4,Facilities & Construction,4.2,Construction Related Services
{3DE65294-F216-4AC8-84E6-B85D4CA99849},Y1ND (CONSTRUCTION OF SEWAGE AND WASTE FACILITIES),Y1ND,4,Facilities & Construction,4.2,Construction Related Services
{A39065FA-E09B-4B86-A789-B8670C92793B},Y1NE (CONSTRUCTION OF WATER SUPPLY FACILITIES),Y1NE,4,Facilities & Construction,4.2,Construction Related Services
{A1626E3B-5DD7-4B80-8EC8-B89C1D05B103},Y1NZ (CONSTRUCTION OF OTHER UTILITIES),Y1NZ,4,Facilities & Construction,4.2,Construction Related Services
{B8B8F584-0134-4C65-8AAE-B8A9A59AC7F4},Y1PA (CONSTRUCTION OF RECREATION FACILITIES (NON-BUILDING)),Y1PA,4,Facilities & Construction,4.2,Construction Related Services
{2A91FA8B-808C-4E05-AF06-B8C943A8FE13},Y1PB (CONSTRUCTION OF EXHIBIT DESIGN (NON-BUILDING)),Y1PB,4,Facilities & Construction,4.2,Construction Related Services
{FDF5C3DC-43A6-4262-ACB8-B8DCAA4E9425},Y1PC (CONSTRUCTION OF UNIMPROVED REAL PROPERTY (LAND)),Y1PC,4,Facilities & Construction,4.2,Construction Related Services
{CCA48347-9D9A-4ADD-BE1F-B903D152F882},Y1PD (CONSTRUCTION OF WASTE TREATMENT AND STORAGE FACILITIES),Y1PD,4,Facilities & Construction,4.2,Construction Related Services
{91221215-6D48-40C1-910B-B9143EC57F00},Y1PZ (CONSTRUCTION OF OTHER NON-BUILDING FACILITIES),Y1PZ,4,Facilities & Construction,4.2,Construction Related Services
{E15B6A8D-A75A-4B29-A29C-B94884395737},Y1QA (CONSTRUCTION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)),Y1QA,4,Facilities & Construction,4.2,Construction Related Services
{DFD01F66-B112-4F15-A7EA-B95108B62B1C},Z1AA (MAINTENANCE OF OFFICE BUILDINGS),Z1AA,4,Facilities & Construction,4.4,Facility Related Services
{7E792F9A-5B3D-467C-8691-B96460A4ADC6},Z1AB (MAINTENANCE OF CONFERENCE SPACE AND FACILITIES),Z1AB,4,Facilities & Construction,4.4,Facility Related Services
{ACC7A6C6-C7CE-40EC-B57B-B969B323CBCE},Z1AZ (MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS),Z1AZ,4,Facilities & Construction,4.4,Facility Related Services
{F49A8302-AFD9-4C38-BEA4-B96FFE457F50},Z1BA (MAINTENANCE OF AIR TRAFFIC CONTROL TOWERS),Z1BA,4,Facilities & Construction,4.4,Facility Related Services
{89881C62-6356-4704-B0CB-B971002C60DD},Z1BB (MAINTENANCE OF AIR TRAFFIC CONTROL TRAINING FACILITIES),Z1BB,4,Facilities & Construction,4.4,Facility Related Services
{5E39BEFD-DA9D-482C-8682-B974D9EF5ADC},Z1BC (MAINTENANCE OF RADAR AND NAVIGATIONAL FACILITIES),Z1BC,4,Facilities & Construction,4.4,Facility Related Services
{60EDBC70-096D-4A28-B67D-B98E1AFB46CC},Z1BD (MAINTENANCE OF AIRPORT RUNWAYS AND TAXIWAYS),Z1BD,4,Facilities & Construction,4.4,Facility Related Services
{1B9F4F67-2A43-4D57-86DD-B9A437679596},Z1BE (MAINTENANCE OF AIRPORT TERMINALS),Z1BE,4,Facilities & Construction,4.4,Facility Related Services
{D707AAD9-B84B-4568-B73D-B9B14F26B2E5},Z1BF (MAINTENANCE OF MISSILE SYSTEM FACILITIES),Z1BF,4,Facilities & Construction,4.4,Facility Related Services
{3AAFDAE7-26EF-47B8-B6F6-B9BC600FBB19},Z1BG (MAINTENANCE OF ELECTRONIC AND COMMUNICATIONS FACILITIES),Z1BG,4,Facilities & Construction,4.4,Facility Related Services
{8576A75B-B8E3-4673-B1F5-B9C2253C2FCD},Z1BZ (MAINTENANCE OF OTHER AIRFIELD STRUCTURES),Z1BZ,4,Facilities & Construction,4.4,Facility Related Services
{A479E57A-925F-49B4-817F-B9D93CD12C13},Z1CA (MAINTENANCE OF SCHOOLS),Z1CA,4,Facilities & Construction,4.4,Facility Related Services
{6A8B94EB-8DF9-48EE-AFCC-B9E4BA8401FF},Z1CZ (MAINTENANCE OF OTHER EDUCATIONAL BUILDINGS),Z1CZ,4,Facilities & Construction,4.4,Facility Related Services
{2B146F1C-8EA3-4840-81DA-B9E94529B1E6},Z1DA (MAINTENANCE OF HOSPITALS AND INFIRMARIES),Z1DA,4,Facilities & Construction,4.4,Facility Related Services
{FB69EA46-BC8D-4BB1-AF4C-B9F1AE7024E2},Z1DB (MAINTENANCE OF LABORATORIES AND CLINICS),Z1DB,4,Facilities & Construction,4.4,Facility Related Services
{41D42142-51F1-45CF-9595-B9F42AEEAD29},Z1DZ (MAINTENANCE OF OTHER HOSPITAL BUILDINGS),Z1DZ,4,Facilities & Construction,4.4,Facility Related Services
{2D7A8C8D-4F3B-4011-A242-B9F44FA9AAAC},Z1EA (MAINTENANCE OF AMMUNITION FACILITIES),Z1EA,4,Facilities & Construction,4.4,Facility Related Services
{6A5E0538-BD80-4BA5-879C-B9FA6C267D36},Z1EB (MAINTENANCE OF MAINTENANCE BUILDINGS),Z1EB,4,Facilities & Construction,4.4,Facility Related Services
{4D405CE0-C8D1-4687-8ABB-B9FCE2CE1033},Z1EC (MAINTENANCE OF PRODUCTION BUILDINGS),Z1EC,4,Facilities & Construction,4.4,Facility Related Services
{0DF1BD68-8F55-4CA7-80B8-BA0D889B58F9},Z1ED (MAINTENANCE OF SHIP CONSTRUCTION AND REPAIR FACILITIES),Z1ED,4,Facilities & Construction,4.4,Facility Related Services
{17636F7B-941F-4B66-B0DC-BA65CAE6AE9E},Z1EE (MAINTENANCE OF TANK AUTOMOTIVE FACILITIES),Z1EE,4,Facilities & Construction,4.4,Facility Related Services
{394A6D79-1BAA-4664-B1D9-BA9BC49774C3},Z1EZ (MAINTENANCE OF OTHER INDUSTRIAL BUILDINGS),Z1EZ,4,Facilities & Construction,4.4,Facility Related Services
{522B5B86-BF0C-4821-ACDC-BA9D5AA4CDF1},Z1FA (MAINTENANCE OF FAMILY HOUSING FACILITIES),Z1FA,4,Facilities & Construction,4.4,Facility Related Services
{70FCD900-4F4E-4948-9F2D-BAA69062DF2F},Z1FB (MAINTENANCE OF RECREATIONAL BUILDINGS),Z1FB,4,Facilities & Construction,4.4,Facility Related Services
{2859F7AB-6EEF-440B-BC8E-BB0D71471C93},Z1FC (MAINTENANCE OF TROOP HOUSING FACILITIES),Z1FC,4,Facilities & Construction,4.4,Facility Related Services
{32DF3E7C-119D-4DAC-BF98-BB1ABFFE5BB7},Z1FD (MAINTENANCE OF DINING FACILITIES),Z1FD,4,Facilities & Construction,4.4,Facility Related Services
{BE28C00E-9B21-4882-94E1-BB2C2D5BA10C},Z1FE (MAINTENANCE OF RELIGIOUS FACILITIES),Z1FE,4,Facilities & Construction,4.4,Facility Related Services
{9C6B216A-3940-4326-8331-BB434DEFE58C},Z1FF (MAINTENANCE OF PENAL FACILITIES),Z1FF,4,Facilities & Construction,4.4,Facility Related Services
{FC5E51D4-8DB6-4DDB-8378-BB7BB637EFD8},Z1FZ (MAINTENANCE OF OTHER RESIDENTIAL BUILDINGS),Z1FZ,4,Facilities & Construction,4.2,Construction Related Services
{DABC3FD8-8991-490D-9128-BB97B8EB98FC},Z1GA (MAINTENANCE OF AMMUNITION STORAGE BUILDINGS),Z1GA,4,Facilities & Construction,4.4,Facility Related Services
{33E3F51F-BD18-4060-BDDC-BBAD32A2F7F8},Z1GB (MAINTENANCE OF FOOD OR GRAIN STORAGE BUILDINGS),Z1GB,4,Facilities & Construction,4.4,Facility Related Services
{3C0D1640-F1AF-4CF3-A01A-BBCA971981D9},Z1GC (MAINTENANCE OF FUEL STORAGE BUILDINGS),Z1GC,4,Facilities & Construction,4.4,Facility Related Services
{30DD7916-6984-4CF5-AE4B-BC16D5D596E4},Z1GD (MAINTENANCE OF OPEN STORAGE FACILITIES),Z1GD,4,Facilities & Construction,4.4,Facility Related Services
{E740B9CD-E60F-43DE-B4FF-BC27927ACA0A},Z1GZ (MAINTENANCE OF OTHER WAREHOUSE BUILDINGS),Z1GZ,4,Facilities & Construction,4.4,Facility Related Services
{FD4CC056-F301-43C1-926E-BC3AFB8C5E65},Z1HA (MAINTENANCE OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES),Z1HA,4,Facilities & Construction,4.4,Facility Related Services
{AA550B20-9295-46C0-B60B-BC708F9D9EC8},Z1HB (MAINTENANCE OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES),Z1HB,4,Facilities & Construction,4.4,Facility Related Services
{2AD0ED45-7A19-4B52-B224-BC7D6A2F4A5E},Z1HC (MAINTENANCE OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES),Z1HC,4,Facilities & Construction,4.4,Facility Related Services
{F6DFB476-275A-4CC6-B6EB-BC8D35F4AD05},Z1HZ (MAINTENANCE OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES),Z1HZ,4,Facilities & Construction,4.4,Facility Related Services
{F9A9CA60-6EF6-4733-84BB-BC8DEA88ACD6},Z1JA (MAINTENANCE OF MUSEUMS AND EXHIBITION BUILDINGS),Z1JA,4,Facilities & Construction,4.4,Facility Related Services
{D1759A40-8561-4A4D-8841-BC90DA3E30E1},Z1JB (MAINTENANCE OF TESTING AND MEASUREMENT BUILDINGS),Z1JB,4,Facilities & Construction,4.4,Facility Related Services
{11CC569F-064F-49E1-AE8D-BC9670D37727},Z1JZ (MAINTENANCE OF MISCELLANEOUS BUILDINGS),Z1JZ,4,Facilities & Construction,4.4,Facility Related Services
{378C03ED-E23F-476B-9C2E-BC9FECF21A37},Z1KA (MAINTENANCE OF DAMS),Z1KA,4,Facilities & Construction,4.4,Facility Related Services
{8A15F163-FE93-4071-9B81-BCA761BB26D6},Z1KB (MAINTENANCE OF CANALS),Z1KB,4,Facilities & Construction,4.4,Facility Related Services
{B4982AAC-22E8-4275-A0B4-BCB9E5CAA36C},Z1KC (MAINTENANCE OF MINE FIRE CONTROL FACILITIES),Z1KC,4,Facilities & Construction,4.4,Facility Related Services
{1FFC21F7-23FC-40AF-8847-BCDD9DDCE53F},Z1KD MAINTENANCE OF MINE SUBSIDENCE CONTROL FACILITIES,Z1KD,4,Facilities & Construction,4.4,Facility Related Services
{E65C9208-CEB5-43CE-8884-BCE726EE1CCD},Z1KE (MAINTENANCE OF SURFACE MINE RECLAMATION FACILITIES),Z1KE,4,Facilities & Construction,4.4,Facility Related Services
{C28DB72C-7821-47C1-B981-BD1174AC0BD6},Z1KF (MAINTENANCE OF DREDGING FACILITIES),Z1KF,4,Facilities & Construction,4.4,Facility Related Services
{1870B6F3-1E33-4CDF-B995-BD12682DDDFA},Z1KZ (MAINTENANCE OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES),Z1KZ,4,Facilities & Construction,4.4,Facility Related Services
{C7D61451-815A-4173-9783-BD34CC221F41},Z1LA (MAINTENANCE OF AIRPORT SERVICE ROADS),Z1LA,4,Facilities & Construction,4.4,Facility Related Services
{A8607314-280A-4214-93EA-BD3FAD868F85},Z1LB (MAINTENANCE OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS),Z1LB,4,Facilities & Construction,4.4,Facility Related Services
{38E93D1F-6D4B-4EAB-9D91-BD554DEC13EE},Z1LC (MAINTENANCE OF TUNNELS AND SUBSURFACE STRUCTURES),Z1LC,4,Facilities & Construction,4.4,Facility Related Services
{8078C956-F7C4-4873-9826-BD594242884F},Z1LZ (MAINTENANCE OF PARKING FACILITIES),Z1LZ,4,Facilities & Construction,4.4,Facility Related Services
{5E4566B5-3859-4F12-8AA1-BD5F2FFA3240},Z1MA (MAINTENANCE OF EPG FACILITIES - COAL),Z1MA,4,Facilities & Construction,4.4,Facility Related Services
{131B0602-9D90-4DA8-8837-BD6F8EC0A9D4},Z1MB (MAINTENANCE OF EPG FACILITIES - GAS),Z1MB,4,Facilities & Construction,4.4,Facility Related Services
{8457C667-3415-40DA-B6D9-BDAC5FD905FD},Z1MC MAINTENANCE OF EPG FACILITIES - GEOTHERMAL,Z1MC,4,Facilities & Construction,4.4,Facility Related Services
{070E6801-F6AA-4074-BBA8-BDBB9346CD28},Z1MD (MAINTENANCE OF EPG FACILITIES - HYDRO),Z1MD,4,Facilities & Construction,4.4,Facility Related Services
{02EC9ABA-AC9F-4DA9-92D0-BDE895BF339F},Z1ME MAINTENANCE OF EPG FACILITIES - NUCLEAR,Z1ME,4,Facilities & Construction,4.4,Facility Related Services
{BADA22B4-83F0-4227-9E00-BDF09E667E94},Z1MF (MAINTENANCE OF EPG FACILITIES - PETROLEUM),Z1MF,4,Facilities & Construction,4.4,Facility Related Services
{D0B4A692-95B9-4F42-83BC-BE016D59931B},Z1MG (MAINTENANCE OF EPG FACILITIES - SOLAR),Z1MG,4,Facilities & Construction,4.4,Facility Related Services
{AE659F9F-1BD5-42D5-A258-BE019E89D314},Z1MH (MAINTENANCE OF EPG FACILITIES - WIND),Z1MH,4,Facilities & Construction,4.4,Facility Related Services
{712A63A2-1685-4993-BD53-BE0394EEAB3F},"Z1MZ (MAINTENANCE OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION)",Z1MZ,4,Facilities & Construction,4.4,Facility Related Services
{D163E2A6-F3D6-4188-9DE6-BE1468148732},Z1NA (MAINTENANCE OF FUEL SUPPLY FACILITIES),Z1NA,4,Facilities & Construction,4.4,Facility Related Services
{07CAE19A-941D-4FFD-8E7E-BE14E485F5D2},Z1NB (MAINTENANCE OF HEATING AND COOLING PLANTS),Z1NB,4,Facilities & Construction,4.4,Facility Related Services
{B0268098-28E8-4751-9432-BE189D808039},Z1NC (MAINTENANCE OF POLLUTION ABATEMENT AND CONTROL FACILITIES),Z1NC,4,Facilities & Construction,4.4,Facility Related Services
{098530E9-73B4-445D-A99A-BE1F481EFF8C},Z1ND (MAINTENANCE OF SEWAGE AND WASTE FACILITIES),Z1ND,4,Facilities & Construction,4.4,Facility Related Services
{7165FA77-02EF-4D41-BA53-BE2BF7A1393C},Z1NE (MAINTENANCE OF WATER SUPPLY FACILITIES),Z1NE,4,Facilities & Construction,4.4,Facility Related Services
{271C3829-28E3-469D-BC5F-BE320468EEB3},Z1NZ (MAINTENANCE OF OTHER UTILITIES),Z1NZ,4,Facilities & Construction,4.4,Facility Related Services
{5E993F38-9467-42FD-A18D-BE4315CD418D},Z1PA (MAINTENANCE OF RECREATION FACILITIES (NON-BUILDING)),Z1PA,4,Facilities & Construction,4.4,Facility Related Services
{DF796166-1B0D-4B3E-9701-BE49B2B24583},Z1PB (MAINTENANCE OF EXHIBIT DESIGN (NON-BUILDING)),Z1PB,4,Facilities & Construction,4.4,Facility Related Services
{9FA95D25-6FBB-4FA9-A8C7-BE516D56DCE3},Z1PC (MAINTENANCE OF UNIMPROVED REAL PROPERTY (LAND)),Z1PC,4,Facilities & Construction,4.4,Facility Related Services
{C8843F14-329C-4EAD-A12B-BE54D8E3AF15},Z1PD (MAINTENANCE OF WASTE TREATMENT AND STORAGE FACILITIES),Z1PD,4,Facilities & Construction,4.4,Facility Related Services
{DA0F2A4A-299A-4D72-A7E3-BE599813245B},Z1PZ (MAINTENANCE OF OTHER NON-BUILDING FACILITIES),Z1PZ,4,Facilities & Construction,4.4,Facility Related Services
{12C58CD6-F3E4-48E1-A02D-BE674121DC28},Z1QA (MAINTENANCE OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)),Z1QA,4,Facilities & Construction,4.4,Facility Related Services
{6F50FA6E-BEC5-4173-8C17-BE6A4C960C20},Z2AA (REPAIR OR ALTERATION OF OFFICE BUILDINGS),Z2AA,4,Facilities & Construction,4.4,Facility Related Services
{F68313D6-035B-419E-A75C-BEB28990D6C1},Z2AB (REPAIR OR ALTERATION OF CONFERENCE SPACE AND FACILITIES),Z2AB,4,Facilities & Construction,4.4,Facility Related Services
{776590D4-6DD4-4C9C-8E37-BEDBFBDB3B8D},Z2AZ (REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS),Z2AZ,4,Facilities & Construction,4.4,Facility Related Services
{E599C4C2-EBBA-4CEA-BF5C-BEF1FE314AEE},Z2BA (REPAIR OR ALTERATION OF AIR TRAFFIC CONTROL TOWERS),Z2BA,4,Facilities & Construction,4.4,Facility Related Services
{7638CB95-F97D-4A0F-93D5-BF09A4B2B79F},Z2BB (REPAIR OR ALTERATION OF AIR TRAFFIC CONTROL TRAINING FACILITIES),Z2BB,4,Facilities & Construction,4.4,Facility Related Services
{6B98F419-4C0D-4A95-8F61-BF34C698522F},Z2BC (REPAIR OR ALTERATION OF RADAR AND NAVIGATIONAL FACILITIES),Z2BC,4,Facilities & Construction,4.4,Facility Related Services
{6394BF0B-B71A-4742-A8D6-BF3C3C3B917D},Z2BD (REPAIR OR ALTERATION OF AIRPORT RUNWAYS AND TAXIWAYS),Z2BD,4,Facilities & Construction,4.4,Facility Related Services
{95AF75F5-DF5A-4E0A-A774-BF63C64FCABA},Z2BE (REPAIR OR ALTERATION OF AIRPORT TERMINALS),Z2BE,4,Facilities & Construction,4.4,Facility Related Services
{D2D736FC-6071-4C01-828C-BF6707A6B7C0},Z2BF (REPAIR OR ALTERATION OF MISSILE SYSTEM FACILITIES),Z2BF,4,Facilities & Construction,4.4,Facility Related Services
{0354478F-9DEA-4604-8255-BF763C068159},Z2BG (REPAIR OR ALTERATION OF ELECTRONIC AND COMMUNICATIONS FACILITIES),Z2BG,4,Facilities & Construction,4.4,Facility Related Services
{5E3ED4A3-7DEB-4466-AD80-BF7C370F5554},Z2BZ (REPAIR OR ALTERATION OF OTHER AIRFIELD STRUCTURES),Z2BZ,4,Facilities & Construction,4.4,Facility Related Services
{2EB30F2E-6175-47F8-94A3-BF88AE507DEC},Z2CA (REPAIR OR ALTERATION OF SCHOOLS),Z2CA,4,Facilities & Construction,4.4,Facility Related Services
{B4E56106-F635-4666-A1A6-BFB24902A45C},Z2CZ (REPAIR OR ALTERATION OF OTHER EDUCATIONAL BUILDINGS),Z2CZ,4,Facilities & Construction,4.4,Facility Related Services
{0003F608-1336-4E3F-A555-BFC6790F2093},Z2DA (REPAIR OR ALTERATION OF HOSPITALS AND INFIRMARIES),Z2DA,4,Facilities & Construction,4.4,Facility Related Services
{FFA09BD5-C3CE-47A7-A46C-BFE1404114BD},Z2DB (REPAIR OR ALTERATION OF LABORATORIES AND CLINICS),Z2DB,4,Facilities & Construction,4.4,Facility Related Services
{3012BD8A-870C-4EB2-AC92-BFEFACD271FE},Z2DZ (REPAIR OR ALTERATION OF OTHER HOSPITAL BUILDINGS),Z2DZ,4,Facilities & Construction,4.4,Facility Related Services
{59F0554A-10F7-4063-BD41-C00E141A8854},Z2EA (REPAIR OR ALTERATION OF AMMUNITION FACILITIES),Z2EA,4,Facilities & Construction,4.4,Facility Related Services
{151CD559-AA0C-41F1-B08E-C0222D62165F},Z2EB (REPAIR OR ALTERATION OF MAINTENANCE BUILDINGS),Z2EB,4,Facilities & Construction,4.4,Facility Related Services
{97CF77A4-E6CE-48F9-8E2F-C028F0A360C1},Z2EC (REPAIR OR ALTERATION OF PRODUCTION BUILDINGS),Z2EC,4,Facilities & Construction,4.4,Facility Related Services
{DC425328-14A0-4B8D-9E6A-C02CB654B473},Z2ED (REPAIR OR ALTERATION OF SHIP CONSTRUCTION AND REPAIR FACILITIES),Z2ED,4,Facilities & Construction,4.4,Facility Related Services
{62C7C323-F476-4145-97C9-C058C774E28F},Z2EE (REPAIR OR ALTERATION OF TANK AUTOMOTIVE FACILITIES),Z2EE,4,Facilities & Construction,4.4,Facility Related Services
